driver,stint,lap,car,lapTime,fuelCorrectedLaptime,calcElapsedTime,calcTimeToLeader,calcGapToLeader,lapsBehind,carLapAsRaceLap,stopCount,stopTime,stoppingLap,totalStopTime,tyres
T. GLOCK,1,1,24,107.556,105.216,107.556,13.062,13.062,0,1,0,0,0,0,SU
T. GLOCK,1,2,24,96.456,94.152,204.012,18.706,18.706,0,2,0,0,0,0,SU
T. GLOCK,1,3,24,95.865,93.597,299.877,23.965,23.965,0,3,0,0,0,0,SU
T. GLOCK,1,4,24,95.863,93.631,395.74,29.816,29.816,0,4,0,0,0,0,SU
T. GLOCK,1,5,24,95.34,93.144,491.08,34.838,34.838,0,5,0,0,0,0,SU
T. GLOCK,1,6,24,95.206,93.046,586.286,40.005,40.005,0,6,0,0,0,0,SU
T. GLOCK,1,7,24,95.231,93.107,681.517,45.229,45.229,0,7,0,0,0,0,SU
T. GLOCK,1,8,24,95.914,93.826,777.431,50.979,50.979,0,8,0,0,0,0,SU
T. GLOCK,1,9,24,95.579,93.527,873.01,56.255,56.255,0,9,0,0,0,0,SU
T. GLOCK,1,10,24,95.306,93.29,968.316,58.736,58.736,0,10,0,0,0,0,SU
T. GLOCK,1,11,24,95.491,93.511,1063.807,60.274,60.274,0,11,0,0,0,0,SU
T. GLOCK,1,12,24,95.6,93.656,1159.407,52.282,52.282,0,12,0,0,0,0,SU
T. GLOCK,1,13,24,96.679,94.771,1256.086,59.152,59.152,0,13,0,0,0,0,SU
T. GLOCK,1,14,24,95.204,93.332,1351.29,64.578,64.578,0,14,0,0,0,0,SU
T. GLOCK,1,15,24,96.371,94.535,1447.661,71.093,71.093,0,15,0,0,0,0,SU
T. GLOCK,1,16,24,99.174,97.374,1546.835,80.369,80.369,0,16,1,22.744,1,22.744,SN
T. GLOCK,2,17,24,113.867,112.103,1660.702,13.445,103.92,1,18,1,0,0,22.744,SN
T. GLOCK,2,18,24,93.553,91.825,1754.255,16.448,106.051,1,19,1,0,0,22.744,SN
T. GLOCK,2,19,24,95.174,93.482,1849.429,23.598,111.622,1,20,1,0,0,22.744,SN
T. GLOCK,2,20,24,94.599,92.943,1944.028,29.602,118.197,1,21,1,0,0,22.744,SN
T. GLOCK,2,21,24,93.441,91.821,2037.469,34.021,123.043,1,22,1,0,0,22.744,SN
T. GLOCK,2,22,24,93.464,91.88,2130.933,36.077,127.485,1,23,1,0,0,22.744,SN
T. GLOCK,2,23,24,93.532,91.984,2224.465,29.172,117.954,1,24,1,0,0,22.744,SN
T. GLOCK,2,24,24,95.754,94.242,2320.219,36.415,124.926,1,25,1,0,0,22.744,SN
T. GLOCK,2,25,24,94.068,92.592,2414.287,41.939,130.483,1,26,1,0,0,22.744,SN
T. GLOCK,2,26,24,93.257,91.817,2507.544,46.749,135.196,1,27,1,0,0,22.744,SN
T. GLOCK,2,27,24,93.609,92.205,2601.153,51.964,140.358,1,28,1,0,0,22.744,SN
T. GLOCK,2,28,24,94.519,93.151,2695.672,57.659,146.483,1,29,1,0,0,22.744,SN
T. GLOCK,2,29,24,93.902,92.57,2789.574,61.857,151.561,1,30,1,0,0,22.744,SN
T. GLOCK,2,30,24,94.787,93.491,2884.361,67.646,156.644,1,31,1,0,0,22.744,SN
T. GLOCK,2,31,24,94.605,93.345,2978.966,73.09,162.251,1,32,1,0,0,22.744,SN
T. GLOCK,2,32,24,93.458,92.234,3072.424,76.301,166.548,1,33,1,0,0,22.744,SN
T. GLOCK,2,33,24,94.443,93.255,3166.867,79.475,169.529,1,34,1,0,0,22.744,SN
T. GLOCK,2,34,24,93.311,92.159,3260.178,79.917,172.786,1,35,1,0,0,22.744,SN
T. GLOCK,2,35,24,93.519,92.403,3353.697,69.906,158.469,1,36,1,0,0,22.744,SN
T. GLOCK,2,36,24,94.194,93.114,3447.891,75.411,164.1,1,37,1,0,0,22.744,SN
T. GLOCK,2,37,24,94.848,93.804,3542.739,81.697,170.259,1,38,1,0,0,22.744,SN
T. GLOCK,2,38,24,98.092,97.084,3640.831,1.971,179.789,2,40,2,21.632,1,44.376,SU
T. GLOCK,3,39,24,118.16,117.188,3758.991,31.329,209.084,2,41,2,0,0,44.376,SU
T. GLOCK,3,40,24,91.635,90.699,3850.626,34.771,211.766,2,42,2,0,0,44.376,SU
T. GLOCK,3,41,24,92.35,91.45,3942.976,39.188,215.314,2,43,2,0,0,44.376,SU
T. GLOCK,3,42,24,91.865,91.001,4034.841,42.066,218.986,2,44,2,0,0,44.376,SU
T. GLOCK,3,43,24,91.717,90.889,4126.558,45.776,222.77,2,45,2,0,0,44.376,SU
T. GLOCK,3,44,24,91.667,90.875,4218.225,49.356,225.45,2,46,2,0,0,44.376,SU
T. GLOCK,3,45,24,92.038,91.282,4310.263,53.217,229.481,2,47,2,0,0,44.376,SU
T. GLOCK,3,46,24,93.228,92.508,4403.491,56.036,233.521,2,48,2,0,0,44.376,SU
T. GLOCK,3,47,24,92.079,91.395,4495.57,58.078,237.332,2,49,2,0,0,44.376,SU
T. GLOCK,3,48,24,92.35,91.702,4587.92,47.123,239.802,2,50,2,0,0,44.376,SU
T. GLOCK,3,49,24,95.229,94.617,4683.149,54.896,230.126,2,51,2,0,0,44.376,SU
T. GLOCK,3,50,24,92.624,92.048,4775.773,59.681,234.976,2,52,2,0,0,44.376,SU
T. GLOCK,3,51,24,92.693,92.153,4868.466,65.159,240.213,2,53,2,0,0,44.376,SU
T. GLOCK,3,52,24,92.102,91.598,4960.568,69.622,244.476,2,54,2,0,0,44.376,SU
T. GLOCK,3,53,24,95.424,94.956,5055.992,76.839,252.685,2,55,3,21.17,1,65.546,HN
T. GLOCK,4,54,24,113.99,113.558,5169.982,15.401,279.036,3,57,3,0,0,65.546,HN
T. GLOCK,4,55,24,94.413,94.017,5264.395,22.379,285.242,3,58,3,0,0,65.546,HN
T. GLOCK,4,56,24,91.902,91.542,5356.297,26.807,289.273,3,59,3,0,0,65.546,HN
T. GLOCK,4,57,24,94.935,94.611,5451.232,34.58,296.651,3,60,3,0,0,65.546,HN
T. GLOCK,4,58,24,93.882,93.594,5545.114,41.257,303.098,3,61,3,0,0,65.546,HN
T. GLOCK,4,59,24,93.41,93.158,5638.524,46.992,309.034,3,62,3,0,0,65.546,HN
T. GLOCK,4,60,24,95.358,95.142,5733.882,54.87,317.23,3,63,3,0,0,65.546,HN
T. GLOCK,4,61,24,97.097,96.917,5830.979,63.902,327.122,3,64,3,0,0,65.546,HN
T. GLOCK,4,62,24,95.565,95.421,5926.544,71.625,335.012,3,65,3,0,0,65.546,HN
T. GLOCK,4,63,24,100.596,100.488,6027.14,83.839,348.128,3,66,3,0,0,65.546,HN
J. D'AMBROSIO,1,1,25,108.573,106.233,108.573,14.079,14.079,0,1,0,0,0,0,S
J. D'AMBROSIO,1,2,25,96.553,94.249,205.126,19.82,19.82,0,2,0,0,0,0,S
J. D'AMBROSIO,1,3,25,96.056,93.788,301.182,25.27,25.27,0,3,0,0,0,0,S
J. D'AMBROSIO,1,4,25,95.639,93.407,396.821,30.897,30.897,0,4,0,0,0,0,S
J. D'AMBROSIO,1,5,25,95.593,93.397,492.414,36.172,36.172,0,5,0,0,0,0,S
J. D'AMBROSIO,1,6,25,95.551,93.391,587.965,41.684,41.684,0,6,0,0,0,0,S
J. D'AMBROSIO,1,7,25,95.278,93.154,683.243,46.955,46.955,0,7,0,0,0,0,S
J. D'AMBROSIO,1,8,25,95.698,93.61,778.941,52.489,52.489,0,8,0,0,0,0,S
J. D'AMBROSIO,1,9,25,95.15,93.098,874.091,57.336,57.336,0,9,0,0,0,0,S
J. D'AMBROSIO,1,10,25,95.486,93.47,969.577,59.997,59.997,0,10,0,0,0,0,S
J. D'AMBROSIO,1,11,25,95.45,93.47,1065.027,61.494,61.494,0,11,0,0,0,0,S
J. D'AMBROSIO,1,12,25,95.632,93.688,1160.659,53.534,53.534,0,12,0,0,0,0,S
J. D'AMBROSIO,1,13,25,96.44,94.532,1257.099,60.165,60.165,0,13,0,0,0,0,S
J. D'AMBROSIO,1,14,25,96.273,94.401,1353.372,66.66,66.66,0,14,0,0,0,0,S
J. D'AMBROSIO,1,15,25,97.136,95.3,1450.508,73.94,73.94,0,15,0,0,0,0,S
J. D'AMBROSIO,1,16,25,97.238,95.438,1547.746,81.28,81.28,0,16,0,0,0,0,S
J. D'AMBROSIO,1,17,25,100.259,98.495,1648.005,0.748,91.223,1,18,1,23.176,1,23.176,S
J. D'AMBROSIO,2,18,25,115.23,113.502,1763.235,25.428,115.031,1,19,1,0,0,23.176,S
J. D'AMBROSIO,2,19,25,92.982,91.29,1856.217,30.386,118.41,1,20,1,0,0,23.176,S
J. D'AMBROSIO,2,20,25,93.585,91.929,1949.802,35.376,123.971,1,21,1,0,0,23.176,S
J. D'AMBROSIO,2,21,25,95.716,94.096,2045.518,42.07,131.092,1,22,1,0,0,23.176,S
J. D'AMBROSIO,2,22,25,95.573,93.989,2141.091,46.235,137.643,1,23,1,0,0,23.176,S
J. D'AMBROSIO,2,23,25,93.887,92.339,2234.978,39.685,128.467,1,24,1,0,0,23.176,S
J. D'AMBROSIO,2,24,25,93.847,92.335,2328.825,45.021,133.532,1,25,1,0,0,23.176,S
J. D'AMBROSIO,2,25,25,93.976,92.5,2422.801,50.453,138.997,1,26,1,0,0,23.176,S
J. D'AMBROSIO,2,26,25,95.115,93.675,2517.916,57.121,145.568,1,27,1,0,0,23.176,S
J. D'AMBROSIO,2,27,25,97.268,95.864,2615.184,65.995,154.389,1,28,1,0,0,23.176,S
J. D'AMBROSIO,2,28,25,94.493,93.125,2709.677,71.664,160.488,1,29,1,0,0,23.176,S
J. D'AMBROSIO,2,29,25,95.47,94.138,2805.147,77.43,167.134,1,30,1,0,0,23.176,S
J. D'AMBROSIO,2,30,25,94.993,93.697,2900.14,83.425,172.423,1,31,1,0,0,23.176,S
J. D'AMBROSIO,2,31,25,98.919,97.659,2999.059,2.936,182.344,2,33,1,0,0,23.176,S
J. D'AMBROSIO,2,32,25,96.472,95.248,3095.531,8.139,187.531,2,34,1,0,0,23.176,S
J. D'AMBROSIO,2,33,25,96.668,95.48,3192.199,11.938,194.861,2,35,1,0,0,23.176,S
J. D'AMBROSIO,2,34,25,99.672,98.52,3291.871,8.08,203.176,2,36,2,22.982,1,46.158,H
J. D'AMBROSIO,3,35,25,115.073,113.957,3406.944,34.464,211.716,2,37,2,0,0,46.158,H
J. D'AMBROSIO,3,36,25,92.549,91.469,3499.493,38.451,215.702,2,38,2,0,0,46.158,H
J. D'AMBROSIO,3,37,25,92.796,91.752,3592.289,42.382,219.809,2,39,2,0,0,46.158,H
J. D'AMBROSIO,3,38,25,92.827,91.819,3685.116,46.256,224.074,2,40,2,0,0,46.158,H
J. D'AMBROSIO,3,39,25,92.975,92.003,3778.091,50.429,228.184,2,41,2,0,0,46.158,H
J. D'AMBROSIO,3,40,25,93.033,92.097,3871.124,55.269,232.264,2,42,2,0,0,46.158,H
J. D'AMBROSIO,3,41,25,92.677,91.777,3963.801,60.013,236.139,2,43,2,0,0,46.158,H
J. D'AMBROSIO,3,42,25,92.933,92.069,4056.734,63.959,240.879,2,44,2,0,0,46.158,H
J. D'AMBROSIO,3,43,25,92.929,92.101,4149.663,68.881,245.875,2,45,2,0,0,46.158,H
J. D'AMBROSIO,3,44,25,92.983,92.191,4242.646,73.777,249.871,2,46,2,0,0,46.158,H
J. D'AMBROSIO,3,45,25,92.938,92.182,4335.584,78.538,254.802,2,47,2,0,0,46.158,H
J. D'AMBROSIO,3,46,25,92.692,91.972,4428.276,80.821,258.306,2,48,2,0,0,46.158,H
J. D'AMBROSIO,3,47,25,92.764,92.08,4521.04,83.548,262.802,2,49,2,0,0,46.158,H
J. D'AMBROSIO,3,48,25,93.451,92.803,4614.491,73.694,266.373,2,50,2,0,0,46.158,H
J. D'AMBROSIO,3,49,25,96.166,95.554,4710.657,82.404,257.634,2,51,3,21.708,1,67.866,H
J. D'AMBROSIO,4,50,25,114.953,114.377,4825.61,22.303,284.813,3,53,3,0,0,67.866,H
J. D'AMBROSIO,4,51,25,93.378,92.838,4918.988,28.042,290.735,3,54,3,0,0,67.866,H
J. D'AMBROSIO,4,52,25,97.241,96.737,5016.229,37.076,300.137,3,55,3,0,0,67.866,H
J. D'AMBROSIO,4,53,25,93.113,92.645,5109.342,42.318,306.035,3,56,3,0,0,67.866,H
J. D'AMBROSIO,4,54,25,94.23,93.798,5203.572,48.991,312.626,3,57,3,0,0,67.866,H
J. D'AMBROSIO,4,55,25,93.401,93.005,5296.973,54.957,317.82,3,58,3,0,0,67.866,H
J. D'AMBROSIO,4,56,25,94.817,94.457,5391.79,62.3,324.766,3,59,3,0,0,67.866,H
J. D'AMBROSIO,4,57,25,93.295,92.971,5485.085,68.433,330.504,3,60,3,0,0,67.866,H
J. D'AMBROSIO,4,58,25,93.693,93.405,5578.778,74.921,336.762,3,61,3,0,0,67.866,H
J. D'AMBROSIO,4,59,25,93.884,93.632,5672.662,81.13,343.172,3,62,3,0,0,67.866,H
J. D'AMBROSIO,4,60,25,93.913,93.697,5766.575,87.563,349.923,3,63,3,0,0,67.866,H
J. D'AMBROSIO,4,61,25,97.625,97.445,5864.2,9.281,360.343,4,65,3,0,0,67.866,H
J. D'AMBROSIO,4,62,25,94.679,94.535,5958.879,15.578,367.347,4,66,3,0,0,67.866,H
H. KOVALAINEN,1,1,20,104.276,101.936,104.276,9.782,9.782,0,1,0,0,0,0,SU
H. KOVALAINEN,1,2,20,94.461,92.157,198.737,13.431,13.431,0,2,0,0,0,0,SU
H. KOVALAINEN,1,3,20,93.388,91.12,292.125,16.213,16.213,0,3,0,0,0,0,SU
H. KOVALAINEN,1,4,20,93.223,90.991,385.348,19.424,19.424,0,4,0,0,0,0,SU
H. KOVALAINEN,1,5,20,92.942,90.746,478.29,22.048,22.048,0,5,0,0,0,0,SU
H. KOVALAINEN,1,6,20,92.657,90.497,570.947,24.666,24.666,0,6,0,0,0,0,SU
H. KOVALAINEN,1,7,20,92.854,90.73,663.801,27.513,27.513,0,7,0,0,0,0,SU
H. KOVALAINEN,1,8,20,92.774,90.686,756.575,30.123,30.123,0,8,0,0,0,0,SU
H. KOVALAINEN,1,9,20,92.972,90.92,849.547,32.792,32.792,0,9,0,0,0,0,SU
H. KOVALAINEN,1,10,20,93.168,91.152,942.715,33.135,33.135,0,10,0,0,0,0,SU
H. KOVALAINEN,1,11,20,93.45,91.47,1036.165,32.632,32.632,0,11,0,0,0,0,SU
H. KOVALAINEN,1,12,20,94.655,92.711,1130.82,23.695,23.695,0,12,0,0,0,0,SU
H. KOVALAINEN,1,13,20,95.645,93.737,1226.465,29.531,29.531,0,13,0,0,0,0,SU
H. KOVALAINEN,1,14,20,94.949,93.077,1321.414,34.702,34.702,0,14,0,0,0,0,SU
H. KOVALAINEN,1,15,20,95.938,94.102,1417.352,40.784,40.784,0,15,0,0,0,0,SU
H. KOVALAINEN,1,16,20,99.751,97.951,1517.103,50.637,50.637,0,16,1,21.019,1,21.019,SU
H. KOVALAINEN,2,17,20,110.402,108.638,1627.505,70.723,70.723,0,17,1,0,0,21.019,SU
H. KOVALAINEN,2,18,20,93.24,91.512,1720.745,73.488,73.488,0,18,1,0,0,21.019,SU
H. KOVALAINEN,2,19,20,92.219,90.527,1812.964,75.157,75.157,0,19,1,0,0,21.019,SU
H. KOVALAINEN,2,20,20,92.39,90.734,1905.354,79.523,79.523,0,20,1,0,0,21.019,SU
H. KOVALAINEN,2,21,20,92.947,91.327,1998.301,83.875,83.875,0,21,1,0,0,21.019,SU
H. KOVALAINEN,2,22,20,92.623,91.039,2090.924,87.476,87.476,0,22,1,0,0,21.019,SU
H. KOVALAINEN,2,23,20,92.426,90.878,2183.35,88.494,88.494,0,23,1,0,0,21.019,SU
H. KOVALAINEN,2,24,20,92.66,91.148,2276.01,80.717,80.717,0,24,1,0,0,21.019,SU
H. KOVALAINEN,2,25,20,94.46,92.984,2370.47,86.666,86.666,0,25,1,0,0,21.019,SU
H. KOVALAINEN,2,26,20,92.918,91.478,2463.388,2.593,91.04,1,27,1,0,0,21.019,SU
H. KOVALAINEN,2,27,20,94.048,92.644,2557.436,8.247,96.641,1,28,1,0,0,21.019,SU
H. KOVALAINEN,2,28,20,97.716,96.348,2655.152,17.139,105.963,1,29,2,20.807,1,41.826,SU
H. KOVALAINEN,3,29,20,108.818,107.486,2763.97,36.253,125.957,1,30,2,0,0,41.826,SU
H. KOVALAINEN,3,30,20,91.679,90.383,2855.649,38.934,127.932,1,31,2,0,0,41.826,SU
H. KOVALAINEN,3,31,20,90.889,89.629,2946.538,40.662,129.823,1,32,2,0,0,41.826,SU
H. KOVALAINEN,3,32,20,92.322,91.098,3038.86,42.737,132.984,1,33,2,0,0,41.826,SU
H. KOVALAINEN,3,33,20,90.716,89.528,3129.576,42.184,132.238,1,34,2,0,0,41.826,SU
H. KOVALAINEN,3,34,20,90.618,89.466,3220.194,39.933,132.802,1,35,2,0,0,41.826,SU
H. KOVALAINEN,3,35,20,90.751,89.635,3310.945,27.154,115.717,1,36,2,0,0,41.826,SU
H. KOVALAINEN,3,36,20,91.471,90.391,3402.416,29.936,118.625,1,37,2,0,0,41.826,SU
H. KOVALAINEN,3,37,20,91.305,90.261,3493.721,32.679,121.241,1,38,2,0,0,41.826,SU
H. KOVALAINEN,3,38,20,91.689,90.681,3585.41,35.503,124.368,1,39,2,0,0,41.826,SU
H. KOVALAINEN,3,39,20,92.251,91.279,3677.661,38.801,127.754,1,40,2,0,0,41.826,SU
H. KOVALAINEN,3,40,20,93.087,92.151,3770.748,43.086,131.888,1,41,2,0,0,41.826,SU
H. KOVALAINEN,3,41,20,97.836,96.936,3868.584,52.729,140.922,1,42,3,23.068,1,64.894,HN
H. KOVALAINEN,4,42,20,111.376,110.512,3979.96,76.172,164.105,1,43,3,0,0,64.894,HN
H. KOVALAINEN,4,43,20,90.747,89.919,4070.707,77.932,166.919,1,44,3,0,0,64.894,HN
H. KOVALAINEN,4,44,20,92.063,91.271,4162.77,81.988,169.995,1,45,3,0,0,64.894,HN
H. KOVALAINEN,4,45,20,97.618,96.862,4260.388,3.342,179.606,2,47,3,0,0,64.894,HN
H. KOVALAINEN,4,46,20,93.747,93.027,4354.135,6.68,184.165,2,48,3,0,0,64.894,HN
H. KOVALAINEN,4,47,20,91.651,90.967,4445.786,8.294,187.548,2,49,3,0,0,64.894,HN
H. KOVALAINEN,4,48,20,91.392,90.744,4537.178,99.686,189.723,1,49,3,0,0,64.894,HN
J. TRULLI,1,1,21,103.553,101.213,103.553,9.059,9.059,0,1,0,0,0,0,SU
J. TRULLI,1,2,21,93.968,91.664,197.521,12.215,12.215,0,2,0,0,0,0,SU
J. TRULLI,1,3,21,93.376,91.108,290.897,14.985,14.985,0,3,0,0,0,0,SU
J. TRULLI,1,4,21,93.154,90.922,384.051,18.127,18.127,0,4,0,0,0,0,SU
J. TRULLI,1,5,21,92.951,90.755,477.002,20.76,20.76,0,5,0,0,0,0,SU
J. TRULLI,1,6,21,92.905,90.745,569.907,23.626,23.626,0,6,0,0,0,0,SU
J. TRULLI,1,7,21,92.831,90.707,662.738,26.45,26.45,0,7,0,0,0,0,SU
J. TRULLI,1,8,21,92.895,90.807,755.633,29.181,29.181,0,8,0,0,0,0,SU
J. TRULLI,1,9,21,93.068,91.016,848.701,31.946,31.946,0,9,0,0,0,0,SU
J. TRULLI,1,10,21,93.074,91.058,941.775,32.195,32.195,0,10,0,0,0,0,SU
J. TRULLI,1,11,21,93.419,91.439,1035.194,31.661,31.661,0,11,0,0,0,0,SU
J. TRULLI,1,12,21,94.549,92.605,1129.743,22.618,22.618,0,12,0,0,0,0,SU
J. TRULLI,1,13,21,94.939,93.031,1224.682,27.748,27.748,0,13,0,0,0,0,SU
J. TRULLI,1,14,21,95.454,93.582,1320.136,33.424,33.424,0,14,0,0,0,0,SU
J. TRULLI,1,15,21,97.064,95.228,1417.2,40.632,40.632,0,15,1,22.364,1,22.364,SU
J. TRULLI,2,16,21,111.014,109.214,1528.214,61.748,61.748,0,16,1,0,0,22.364,SU
J. TRULLI,2,17,21,91.752,89.988,1619.966,63.184,63.184,0,17,1,0,0,22.364,SU
J. TRULLI,2,18,21,91.883,90.155,1711.849,64.592,64.592,0,18,1,0,0,22.364,SU
J. TRULLI,2,19,21,91.765,90.073,1803.614,65.807,65.807,0,19,1,0,0,22.364,SU
J. TRULLI,2,20,21,91.684,90.028,1895.298,69.467,69.467,0,20,1,0,0,22.364,SU
J. TRULLI,2,21,21,91.686,90.066,1986.984,72.558,72.558,0,21,1,0,0,22.364,SU
J. TRULLI,2,22,21,91.581,89.997,2078.565,75.117,75.117,0,22,1,0,0,22.364,SU
J. TRULLI,2,23,21,91.581,90.033,2170.146,75.29,75.29,0,23,1,0,0,22.364,SU
J. TRULLI,2,24,21,91.549,90.037,2261.695,66.402,66.402,0,24,1,0,0,22.364,SU
J. TRULLI,2,25,21,91.678,90.202,2353.373,69.569,69.569,0,25,1,0,0,22.364,SU
J. TRULLI,2,26,21,92.111,90.671,2445.484,73.136,73.136,0,26,1,0,0,22.364,SU
J. TRULLI,2,27,21,92.266,90.862,2537.75,76.955,76.955,0,27,1,0,0,22.364,SU
J. TRULLI,2,28,21,94.446,93.078,2632.196,83.007,83.007,0,28,1,0,0,22.364,SU
J. TRULLI,2,29,21,95.725,94.393,2727.921,0.204,89.908,1,30,2,21.723,1,44.087,SU
J. TRULLI,3,30,21,110.819,109.523,2838.74,22.025,111.023,1,31,2,0,0,44.087,SU
J. TRULLI,3,31,21,91.09,89.83,2929.83,23.954,113.115,1,32,2,0,0,44.087,SU
J. TRULLI,3,32,21,92.5,91.276,3022.33,26.207,116.454,1,33,2,0,0,44.087,SU
J. TRULLI,3,33,21,90.988,89.8,3113.318,25.926,115.98,1,34,2,0,0,44.087,SU
J. TRULLI,3,34,21,90.783,89.631,3204.101,23.84,116.709,1,35,2,0,0,44.087,SU
J. TRULLI,3,35,21,91.138,90.022,3295.239,11.448,100.011,1,36,2,0,0,44.087,SU
J. TRULLI,3,36,21,90.816,89.736,3386.055,13.575,102.264,1,37,2,0,0,44.087,SU
J. TRULLI,3,37,21,92.934,91.89,3478.989,17.947,106.509,1,38,2,0,0,44.087,SU
J. TRULLI,3,38,21,91.223,90.215,3570.212,20.305,109.17,1,39,2,0,0,44.087,SU
J. TRULLI,3,39,21,92.797,91.825,3663.009,24.149,113.102,1,40,2,0,0,44.087,SU
J. TRULLI,3,40,21,91.876,90.94,3754.885,27.223,116.025,1,41,2,0,0,44.087,SU
J. TRULLI,3,41,21,92.643,91.743,3847.528,31.673,119.866,1,42,2,0,0,44.087,SU
J. TRULLI,3,42,21,91.59,90.726,3939.118,35.33,123.263,1,43,2,0,0,44.087,SU
J. TRULLI,3,43,21,94.702,93.874,4033.82,41.045,130.032,1,44,3,23.001,1,67.088,SU
J. TRULLI,4,44,21,112.849,112.057,4146.669,65.887,153.894,1,45,3,0,0,67.088,SU
J. TRULLI,4,45,21,92.233,91.477,4238.902,70.033,158.12,1,46,3,0,0,67.088,SU
J. TRULLI,4,46,21,92.426,91.706,4331.328,74.282,162.459,1,47,3,0,0,67.088,SU
J. TRULLI,4,47,21,91.867,91.183,4423.195,75.74,164.957,1,48,3,0,0,67.088,HN
J. TRULLI,4,48,21,91.974,91.326,4515.169,77.677,167.714,1,49,3,0,0,67.088,HN
J. TRULLI,4,49,21,93.557,92.945,4608.726,67.929,155.703,1,50,3,0,0,67.088,HN
J. TRULLI,4,50,21,93.815,93.239,4702.541,74.288,161.744,1,51,3,0,0,67.088,HN
J. TRULLI,4,51,21,92.776,92.236,4795.317,79.225,167.064,1,52,3,0,0,67.088,HN
J. TRULLI,4,52,21,92.334,91.83,4887.651,84.344,171.559,1,53,3,0,0,67.088,HN
J. TRULLI,4,53,21,97.051,96.583,4984.702,5.549,181.395,2,55,3,0,0,67.088,HN
J. TRULLI,4,54,21,92.833,92.401,5077.535,10.511,186.589,2,56,3,0,0,67.088,HN
J. TRULLI,4,55,21,93.328,92.932,5170.863,16.282,191.71,2,57,3,0,0,67.088,HN
J. TRULLI,4,56,21,92.579,92.219,5263.442,21.426,196.418,2,58,3,0,0,67.088,HN
J. TRULLI,4,57,21,91.784,91.46,5355.226,25.736,200.645,2,59,3,0,0,67.088,HN
J. TRULLI,4,58,21,92.081,91.793,5447.307,30.655,205.291,2,60,3,0,0,67.088,HN
J. TRULLI,4,59,21,95.228,94.976,5542.535,38.678,213.045,2,61,3,0,0,67.088,HN
J. TRULLI,4,60,21,93.392,93.176,5635.927,44.395,219.275,2,62,3,0,0,67.088,HN
J. TRULLI,4,61,21,93.951,93.771,5729.878,50.866,226.021,2,63,3,0,0,67.088,HN
J. TRULLI,4,62,21,92.72,92.576,5822.598,55.521,231.066,2,64,3,0,0,67.088,HN
J. TRULLI,4,63,21,93.077,92.969,5915.675,60.756,236.663,2,65,3,0,0,67.088,HN
J. TRULLI,4,64,21,95.528,95.456,6011.203,67.902,244.126,2,66,3,0,0,67.088,HN
N. KARTHIKEYAN,1,1,22,108.183,105.843,108.183,13.689,13.689,0,1,0,0,0,0,
N. KARTHIKEYAN,1,2,22,96.537,94.233,204.72,19.414,19.414,0,2,0,0,0,0,
N. KARTHIKEYAN,1,3,22,96.01,93.742,300.73,24.818,24.818,0,3,0,0,0,0,
N. KARTHIKEYAN,1,4,22,95.697,93.465,396.427,30.503,30.503,0,4,0,0,0,0,
N. KARTHIKEYAN,1,5,22,95.293,93.097,491.72,35.478,35.478,0,5,0,0,0,0,
N. KARTHIKEYAN,1,6,22,97.073,94.913,588.793,42.512,42.512,0,6,0,0,0,0,
N. KARTHIKEYAN,1,7,22,95.581,93.457,684.374,48.086,48.086,0,7,0,0,0,0,
N. KARTHIKEYAN,1,8,22,95.757,93.669,780.131,53.679,53.679,0,8,0,0,0,0,
N. KARTHIKEYAN,1,9,22,95.215,93.163,875.346,58.591,58.591,0,9,0,0,0,0,
N. KARTHIKEYAN,1,10,22,95.368,93.352,970.714,61.134,61.134,0,10,0,0,0,0,
N. KARTHIKEYAN,1,11,22,96.244,94.264,1066.958,63.425,63.425,0,11,0,0,0,0,
N. KARTHIKEYAN,1,12,22,96.932,94.988,1163.89,56.765,56.765,0,12,0,0,0,0,
N. KARTHIKEYAN,1,13,22,96.338,94.43,1260.228,63.294,63.294,0,13,0,0,0,0,
N. KARTHIKEYAN,1,14,22,102.71,100.838,1362.938,76.226,76.226,0,14,1,24.843,1,24.843,
N. KARTHIKEYAN,2,15,22,117.328,115.492,1480.266,13.8,103.698,1,16,1,0,0,24.843,
N. KARTHIKEYAN,2,16,22,94.425,92.625,1574.691,17.909,108.225,1,17,1,0,0,24.843,
N. KARTHIKEYAN,2,17,22,94.924,93.16,1669.615,22.358,112.833,1,18,1,0,0,24.843,
N. KARTHIKEYAN,2,18,22,95.434,93.706,1765.049,27.242,116.845,1,19,1,0,0,24.843,
N. KARTHIKEYAN,2,19,22,94.591,92.899,1859.64,33.809,121.833,1,20,1,0,0,24.843,
N. KARTHIKEYAN,2,20,22,98.738,97.082,1958.378,43.952,132.547,1,21,1,0,0,24.843,
N. KARTHIKEYAN,2,21,22,94.459,92.839,2052.837,49.389,138.411,1,22,1,0,0,24.843,
N. KARTHIKEYAN,2,22,22,94.269,92.685,2147.106,52.25,143.658,1,23,1,0,0,24.843,
N. KARTHIKEYAN,2,23,22,95.896,94.348,2243.002,47.709,136.491,1,24,1,0,0,24.843,
N. KARTHIKEYAN,2,24,22,97.41,95.898,2340.412,56.608,145.119,1,25,1,0,0,24.843,
N. KARTHIKEYAN,2,25,22,96.444,94.968,2436.856,64.508,153.052,1,26,1,0,0,24.843,
